"","model","method","parm_names","parm_values","eps","ss"
"3195","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.7790175348866,200
"3196","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7819,33.7790175348866,200
"3197","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.558390666952531,33.7790175348866,200
"3198","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2382,33.7790175348866,200
"3199","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",798.568287254919,33.7790175348866,200
"3200","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",199.465323534907,33.7790175348866,200
"3201","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.262332416284059,27.6261443581459,25
"3202","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.18458472785789,27.6261443581459,25
"3203","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,27.6261443581459,25
"3204","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7646,27.6261443581459,25
"3205","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.558041288399651,27.6261443581459,25
"3206","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2662,27.6261443581459,25
"3207","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",790.235390608954,27.6261443581459,25
"3208","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",204.65896452123,27.6261443581459,25
"3209","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.210250584237275,27.6261443581459,25
"3210","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.43207431708715,27.6261443581459,25
"3211","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,27.6261443581459,25
"3212","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.8194,27.6261443581459,25
"3213","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.53837811921473,27.6261443581459,25
"3214","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2162,27.6261443581459,25
"3215","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",1037.94865849901,27.6261443581459,25
"3216","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",197.616866513673,27.6261443581459,25
"3217","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.247746004726533,33.7737486977751,50
"3218","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.21811962436041,33.7737486977751,50
"3219","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,33.7737486977751,50
"3220","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7796,33.7737486977751,50
"3221","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.556296717679254,33.7737486977751,50
"3222","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2521,33.7737486977751,50
"3223","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",841.826190530158,33.7737486977751,50
"3224","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",202.562241019186,33.7737486977751,50
"3225","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.276586581686363,33.7737486977751,50
"3226","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.13746532771304,33.7737486977751,50
"3227","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.7737486977751,50
"3228","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7543,33.7737486977751,50
"3229","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.588350804482416,33.7737486977751,50
"3230","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2766,33.7737486977751,50
"3231","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",763.698889135468,33.7737486977751,50
"3232","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",217.983993647039,33.7737486977751,50
"3233","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.3090562761561,37.272016959053,100
"3234","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.98627613282332,37.272016959053,100
"3235","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,37.272016959053,100
"3236","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7321,37.272016959053,100
"3237","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.538783854858604,37.272016959053,100
"3238","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3065,37.272016959053,100
"3239","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",657.79528399183,37.272016959053,100
"3240","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",197.129509888094,37.272016959053,100
"3241","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.291697025744374,37.272016959053,100
"3242","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.00965964334912,37.272016959053,100
"3243","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,37.272016959053,100
"3244","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.751,37.272016959053,100
"3245","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.522100521876742,37.272016959053,100
"3246","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2971,37.272016959053,100
"3247","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",681.034805232469,37.272016959053,100
"3248","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",190.394558060746,37.272016959053,100
"3249","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.3255324690952,37.1676468339475,200
"3250","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.92837594639371,37.1676468339475,200
"3251","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,37.1676468339475,200
"3252","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7137,37.1676468339475,200
"3253","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.568491972296198,37.1676468339475,200
"3254","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3294,37.1676468339475,200
"3255","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",615.141070540188,37.1676468339475,200
"3256","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",212.089474034742,37.1676468339475,200
"3257","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.30230244743469,37.1676468339475,200
"3258","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.93966997484931,37.1676468339475,200
"3259","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,37.1676468339475,200
"3260","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7396,37.1676468339475,200
"3261","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.506205504966365,37.1676468339475,200
"3262","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3059,37.1676468339475,200
"3263","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",634.566294618959,37.1676468339475,200
"3264","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",187.070710339857,37.1676468339475,200
"3265","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.399794575410574,22.4751714540216,25
"3266","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.74509077875192,22.4751714540216,25
"3267","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,22.4751714540216,25
"3268","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.6688,22.4751714540216,25
"3269","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.551064792560631,22.4751714540216,25
"3270","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.404,22.4751714540216,25
"3271","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",506.384972621848,22.4751714540216,25
"3272","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",207.366203447701,22.4751714540216,25
"3273","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.396633326561953,22.4751714540216,25
"3274","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.80754561430586,22.4751714540216,25
"3275","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,22.4751714540216,25
"3276","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6678,22.4751714540216,25
"3277","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.59439781735902,22.4751714540216,25
"3278","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3999,22.4751714540216,25
"3279","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",542.617684747719,22.4751714540216,25
"3280","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",221.835920646486,22.4751714540216,25
"3281","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.36836494928116,31.9565802393127,50
"3282","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.82166180630944,31.9565802393127,50
"3283","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,31.9565802393127,50
"3284","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.6857,31.9565802393127,50
"3285","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.561617711295216,31.9565802393127,50
"3286","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3656,31.9565802393127,50
"3287","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",553.099506423617,31.9565802393127,50
"3288","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",209.424921221292,31.9565802393127,50
"3289","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.332554806350567,31.9565802393127,50
"3290","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.80191100362124,31.9565802393127,50
"3291","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,31.9565802393127,50
"3292","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7215,31.9565802393127,50
"3293","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.475263025657705,31.9565802393127,50
"3294","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3316,31.9565802393127,50
"3295","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",554.53049122249,31.9565802393127,50
"3296","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",179.558132760008,31.9565802393127,50
"3297","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.329799567069094,38.4355517430067,100
"3298","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.94434147401505,38.4355517430067,100
"3299","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,38.4355517430067,100
"3300","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7215,38.4355517430067,100
"3301","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.56514816506533,38.4355517430067,100
"3302","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3277,38.4355517430067,100
"3303","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",631.262071934112,38.4355517430067,100
"3304","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",214.546655945922,38.4355517430067,100
"3305","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.34144074157092,38.4355517430067,100
"3306","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.87310144892491,38.4355517430067,100
"3307","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,38.4355517430067,100
"3308","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.716,38.4355517430067,100
"3309","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.526219068626602,38.4355517430067,100
"3310","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3504,38.4355517430067,100
"3311","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",588.324778660501,38.4355517430067,100
"3312","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",194.553953247622,38.4355517430067,100
"3313","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.361029998165519,37.8362623615032,200
"3314","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.84579276284429,37.8362623615032,200
"3315","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,37.8362623615032,200
"3316","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.6899,37.8362623615032,200
"3317","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.580327443449868,37.8362623615032,200
"3318","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3645,37.8362623615032,200
"3319","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",570.487352134297,37.8362623615032,200
"3320","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",216.758357990681,37.8362623615032,200
"3321","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.407806258790492,37.8362623615032,200
"3322","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.7739873881209,37.8362623615032,200
"3323","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,37.8362623615032,200
"3324","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6684,37.8362623615032,200
"3325","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.570813845808487,37.8362623615032,200
"3326","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.4141,37.8362623615032,200
"3327","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",534.019883920923,37.8362623615032,200
"3328","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",213.866466398633,37.8362623615032,200
"3329","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.356350512780338,25.5484876556,25
"3330","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.80603503410292,25.5484876556,25
"3331","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,25.5484876556,25
"3332","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7059,25.5484876556,25
"3333","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.53444127195667,25.5484876556,25
"3334","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3537,25.5484876556,25
"3335","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",553.444727995414,25.5484876556,25
"3336","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",187.451421554924,25.5484876556,25
"3337","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.477627706853775,25.5484876556,25
"3338","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.62148348282562,25.5484876556,25
"3339","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,25.5484876556,25
"3340","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6122,25.5484876556,25
"3341","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.626206805595237,25.5484876556,25
"3342","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.4696,25.5484876556,25
"3343","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",455.423033687555,25.5484876556,25
"3344","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",223.134187881443,25.5484876556,25
"3345","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.309702611100706,31.9073618654493,50
"3346","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.94033762955681,31.9073618654493,50
"3347","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,31.9073618654493,50
"3348","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7321,31.9073618654493,50
"3349","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.561482688401548,31.9073618654493,50
"3350","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3022,31.9073618654493,50
"3351","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",641.920017532722,31.9073618654493,50
"3352","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",196.590097703946,31.9073618654493,50
"3353","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.276402596913371,31.9073618654493,50
"3354","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.08919315066358,31.9073618654493,50
"3355","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,31.9073618654493,50
"3356","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7609,31.9073618654493,50
"3357","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.559121577351275,31.9073618654493,50
"3358","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2802,31.9073618654493,50
"3359","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",734.746309664038,31.9073618654493,50
"3360","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",192.355034717095,31.9073618654493,50
"3361","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.315716875291577,33.2761446308012,100
"3362","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.92712660870693,33.2761446308012,100
"3363","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,33.2761446308012,100
"3364","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7271,33.2761446308012,100
"3365","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.560927455154551,33.2761446308012,100
"3366","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3217,33.2761446308012,100
"3367","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",617.148087556646,33.2761446308012,100
"3368","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",196.843694699841,33.2761446308012,100
"3369","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.254713237962115,33.2761446308012,100
"3370","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.04736879891077,33.2761446308012,100
"3371","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.2761446308012,100
"3372","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7696,33.2761446308012,100
"3373","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.532484058090299,33.2761446308012,100
"3374","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2516,33.2761446308012,100
"3375","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",714.637868993583,33.2761446308012,100
"3376","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",184.285278352202,33.2761446308012,100
"3377","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.339695566701113,34.517794855917,200
"3378","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.85107965305109,34.517794855917,200
"3379","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,34.517794855917,200
"3380","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7148,34.517794855917,200
"3381","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.564288539442222,34.517794855917,200
"3382","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3345,34.517794855917,200
"3383","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",583.579498306632,34.517794855917,200
"3384","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",196.495294465558,34.517794855917,200
"3385","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.407708341720938,34.517794855917,200
"3386","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.54778485560413,34.517794855917,200
"3387","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,34.517794855917,200
"3388","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6676,34.517794855917,200
"3389","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.460468351563783,34.517794855917,200
"3390","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.4162,34.517794855917,200
